trip_id,branch,driver_id,s_filename,s_relative_path,v_filename,v_relative_path,raw_s_rows,raw_v_rows,synced_rows,validated_rows,omitted_rows,flag_ok_count,measured_rate_hz,duration_s,has_stationary_segment,stationary_segment_count,total_stationary_duration_s,has_real_outages_for_trip,has_real_outages_in_dataset,has_real_outages,outage_windows_json,extreme_accel_count,extreme_gyro_count,extreme_motion_count,dropout_count,nan_or_nonfinite_count,cached_npz_path,non_monotonic_count,duplicate_count,invalid_timestamp_count,sync_mode,sync_status,sync_clock_origin_offset_s,sync_clock_drift_s,sync_overlap_duration_s,sync_valid_interpolated_count,sync_out_of_bounds_count,sync_gap_violation_count,sync_valid_coverage_ratio
Vta20,Uncategorised IOVNB Dataset,Driver E,S-Vta20.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta20.csv,V-vta20.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta20.csv,3223,3223,3223,3223,0,3223,10.0,322.2,True,1,236.8,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vta20.npz,0,0,0,relative_elapsed,PASSED,45714.986,0.0,322.2,3223,0,0,1.0
Vta21,Uncategorised IOVNB Dataset,Driver E,S-Vta21.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta21.csv,V-vta21.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta21.csv,2079,2079,2079,2079,0,2079,10.0,207.8,True,1,8.2,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vta21.npz,0,0,0,relative_elapsed,PASSED,45733.386,0.0,207.8,2079,0,0,1.0
Vta22,Uncategorised IOVNB Dataset,Driver E,S-Vta22.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta22.csv,V-vta22.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta22.csv,1564,1564,1564,1564,0,1564,10.0,156.3,False,0,0.0,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vta22.npz,0,0,0,relative_elapsed,PASSED,45737.886,0.001,156.3,1563,1,0,0.9994
Vta23,Uncategorised IOVNB Dataset,Driver E,S-Vta23.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta23.csv,V-vta23.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta23.csv,1110,1110,1110,1110,0,1110,10.0,110.9,True,1,6.0,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vta23.npz,0,0,0,relative_elapsed,PASSED,45740.785,0.0,110.9,1110,0,0,1.0
Vta24,Uncategorised IOVNB Dataset,Driver E,S-Vta24.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta24.csv,V-vta24.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta24.csv,1171,1171,1171,1171,0,1171,10.0,117.0,True,5,51.8,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vta24.npz,0,0,0,relative_elapsed,PASSED,45741.586,0.001,117.0,1170,1,0,0.9991
Vta25,Uncategorised IOVNB Dataset,Driver E,S-Vta25.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta25.csv,V-vta25.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta25.csv,646,646,646,646,0,646,10.0,64.5,True,4,40.0,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vta25.npz,0,0,0,relative_elapsed,PASSED,45742.984,-0.002,64.5,646,0,0,1.0
Vta26,Uncategorised IOVNB Dataset,Driver E,S-Vta26.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta26.csv,V-vta26.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta26.csv,1935,1935,1935,1935,0,1935,10.0,193.4,True,3,80.7,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vta26.npz,0,0,0,relative_elapsed,PASSED,45740.386,0.0,193.4,1935,0,0,1.0
Vta27,Uncategorised IOVNB Dataset,Driver E,S-Vta27.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta27.csv,V-vta27.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta27.csv,2540,2540,2540,2540,0,2540,10.0,253.9,True,3,45.1,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vta27.npz,0,0,0,relative_elapsed,PASSED,45768.886,0.0,253.9,2540,0,0,1.0
Vta28,Uncategorised IOVNB Dataset,Driver E,S-Vta28.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta28.csv,V-vta28.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta28.csv,4210,4210,4210,4210,0,4210,10.0,420.9,True,3,50.1,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vta28.npz,0,0,0,relative_elapsed,PASSED,45743.086,0.0,420.9,4210,0,0,1.0
Vta29,Uncategorised IOVNB Dataset,Driver E,S-Vta29.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta29.csv,V-vta29.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta29.csv,23705,23705,23705,23701,4,23701,10.0,2370.18,True,30,353.5,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vta29.npz,0,4,0,relative_elapsed,PASSED,48446.185,-0.222,2370.18,23705,0,0,1.0
Vta3,Uncategorised IOVNB Dataset,Driver E,S-Vta3.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta3.csv,V-vta3.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta3.csv,645,645,645,645,0,645,10.0,64.4,True,2,32.8,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vta3.npz,0,0,0,relative_elapsed,PASSED,42373.988,0.0,64.4,645,0,0,1.0
Vta30,Uncategorised IOVNB Dataset,Driver E,S-Vta30.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta30.csv,V-vta30.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta30.csv,17136,17136,17136,17136,0,17136,10.0,1713.5,True,29,608.6,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vta30.npz,0,0,0,relative_elapsed,PASSED,48438.507,0.0,1713.5,17136,0,0,1.0
Vta4,Uncategorised IOVNB Dataset,Driver E,S-Vta4.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta4.csv,V-vta4.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta4.csv,1789,1789,1789,1789,0,1789,10.0,178.8,False,0,0.0,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vta4.npz,0,0,0,relative_elapsed,PASSED,42351.687,-0.001,178.8,1789,0,0,1.0
Vta5,Uncategorised IOVNB Dataset,Driver E,S-Vta5.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta5.csv,V-vta5.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta5.csv,307,307,307,307,0,307,10.0,30.6,False,0,0.0,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vta5.npz,0,0,0,relative_elapsed,PASSED,42353.088,0.0,30.6,307,0,0,1.0
Vta6,Uncategorised IOVNB Dataset,Driver E,S-Vta6.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta6.csv,V-vta6.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta6.csv,1376,1376,1376,1376,0,1376,10.0,137.5,False,0,0.0,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vta6.npz,0,0,0,relative_elapsed,PASSED,42351.588,0.0,137.5,1376,0,0,1.0
Vta7,Uncategorised IOVNB Dataset,Driver E,S-Vta7.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta7.csv,V-vta7.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta7.csv,840,840,840,840,0,840,10.0,83.9,False,0,0.0,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vta7.npz,0,0,0,relative_elapsed,PASSED,42352.288,0.0,83.9,840,0,0,1.0
Vta8,Uncategorised IOVNB Dataset,Driver E,S-Vta8.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta8.csv,V-vta8.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta8.csv,3676,3676,3676,3676,0,3676,10.0,367.5,True,4,112.0,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vta8.npz,0,0,0,relative_elapsed,PASSED,42352.588,0.0,367.5,3676,0,0,1.0
Vta9,Uncategorised IOVNB Dataset,Driver E,S-Vta9.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta9.csv,V-vta9.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta9.csv,156,156,156,156,0,156,10.0,15.5,False,0,0.0,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vta9.npz,0,0,0,relative_elapsed,PASSED,42353.587,-0.002,15.5,156,0,0,1.0
Vtb1,Uncategorised IOVNB Dataset,Driver E,S-Vtb1.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb1.csv,V-vtb1.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb1.csv,32459,32459,32459,27003,5456,27002,10.0,3245.8,True,48,737.89,False,False,False,[],0,0,0,1,0,data/cache/iovnbd/Uncategorised_Vtb1.npz,0,5456,0,relative_elapsed,FAILED: Clock drift (545.60s) exceeds threshold (120.00s),53857.771,545.599,3245.8,27003,5456,0,0.8319
Vtb10,Uncategorised IOVNB Dataset,Driver E,S-Vtb10.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb10.csv,V-vtb10.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb10.csv,196,195,196,196,0,196,10.0,19.4,False,0,0.0,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vtb10.npz,0,0,0,relative_elapsed,PASSED,57979.987,0.1,19.4,195,1,0,0.9949
Vtb11,Uncategorised IOVNB Dataset,Driver E,S-Vtb11.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb11.csv,V-vtb11.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb11.csv,361,361,361,361,0,361,10.0,36.0,False,0,0.0,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vtb11.npz,0,0,0,relative_elapsed,PASSED,57982.086,0.0,36.0,361,0,0,1.0
Vtb12,Uncategorised IOVNB Dataset,Driver E,S-Vtb12.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb12.csv,V-vtb12.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb12.csv,447,447,447,447,0,447,10.0,44.6,False,0,0.0,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vtb12.npz,0,0,0,relative_elapsed,PASSED,57982.087,0.001,44.6,446,1,0,0.9978
Vtb2,Uncategorised IOVNB Dataset,Driver E,S-Vtb2.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb2.csv,V-vtb2.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb2.csv,5712,5712,5712,5712,0,5712,10.0,571.1,True,12,143.4,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vtb2.npz,0,0,0,relative_elapsed,PASSED,57981.386,-0.1,571.1,5712,0,0,1.0
Vtb3,Uncategorised IOVNB Dataset,Driver E,S-Vtb3.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb3.csv,V-vtb3.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb3.csv,8240,8240,8240,8240,0,8240,10.0,823.9,True,20,796.2,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vtb3.npz,0,0,0,relative_elapsed,PASSED,57981.886,0.0,823.9,8240,0,0,1.0
Vtb4,Uncategorised IOVNB Dataset,Driver E,S-Vtb4.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb4.csv,V-vtb4.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb4.csv,556,556,556,556,0,556,10.0,55.5,True,1,10.4,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vtb4.npz,0,0,0,relative_elapsed,PASSED,57980.886,0.0,55.5,556,0,0,1.0
Vtb5,Uncategorised IOVNB Dataset,Driver E,S-Vtb5.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb5.csv,V-vtb5.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb5.csv,64388,64388,64388,64388,0,64388,10.0,6438.7,True,29,438.5,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vtb5.npz,0,0,0,relative_elapsed,PASSED,58008.787,0.001,6438.7,64387,1,0,1.0
Vtb6,Uncategorised IOVNB Dataset,Driver E,S-Vtb6.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb6.csv,V-vtb6.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb6.csv,498,498,498,498,0,498,10.0,49.7,False,0,0.0,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vtb6.npz,0,0,0,relative_elapsed,PASSED,57981.986,0.0,49.7,498,0,0,1.0
Vtb7,Uncategorised IOVNB Dataset,Driver E,S-Vtb7.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb7.csv,V-vtb7.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb7.csv,461,461,461,461,0,461,10.0,46.0,False,0,0.0,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vtb7.npz,0,0,0,relative_elapsed,PASSED,57982.287,0.001,46.0,460,1,0,0.9978
Vtb8,Uncategorised IOVNB Dataset,Driver E,S-Vtb8.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb8.csv,V-vtb8.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb8.csv,668,668,668,668,0,668,10.0,66.7,False,0,0.0,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vtb8.npz,0,0,0,relative_elapsed,PASSED,57982.086,0.0,66.7,668,0,0,1.0
Vtb9,Uncategorised IOVNB Dataset,Driver E,S-Vtb9.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb9.csv,V-vtb9.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb9.csv,452,452,452,452,0,452,10.0,45.1,False,0,0.0,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vtb9.npz,0,0,0,relative_elapsed,PASSED,57982.085,-0.001,45.1,452,0,0,1.0
Vw1,Uncategorised IOVNB Dataset,Driver E,S-Vw1.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw1.csv,V-Vw1.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw1.csv,20476,20475,20476,20476,0,20476,10.0,2047.4,True,3,2047.5,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vw1.npz,0,0,0,relative_elapsed,PASSED,34575.381,0.1,2047.4,20475,1,0,1.0
Vw10,Uncategorised IOVNB Dataset,Driver E,S-Vw10.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw10.csv,V-Vw10.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw10.csv,652,652,652,652,0,652,10.0,65.1,False,0,0.0,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vw10.npz,0,0,0,relative_elapsed,PASSED,44124.09,0.0,65.1,652,0,0,1.0
Vw11,Uncategorised IOVNB Dataset,Driver E,S-Vw11.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw11.csv,V-Vw11.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw11.csv,4909,4909,4909,4909,0,4909,10.0,490.8,True,4,94.7,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vw11.npz,0,0,0,relative_elapsed,PASSED,44122.09,0.0,490.8,4909,0,0,1.0
Vw12,Uncategorised IOVNB Dataset,Driver E,S-Vw12.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw12.csv,V-Vw12.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw12.csv,918,918,918,918,0,918,10.0,91.7,False,0,0.0,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vw12.npz,0,0,0,relative_elapsed,PASSED,58636.195,0.0,91.7,918,0,0,1.0
Vw13,Uncategorised IOVNB Dataset,Driver E,S-Vw13.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw13.csv,V-Vw13.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw13.csv,284,284,284,284,0,284,10.0,28.3,False,0,0.0,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vw13.npz,0,0,0,relative_elapsed,PASSED,58824.69,0.0,28.3,284,0,0,1.0
Vw14a,Uncategorised IOVNB Dataset,Driver E,S-Vw14a.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14a.csv,V-Vw14a.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw14a.csv,3138,3138,3138,3138,0,3138,10.0,313.7,False,0,0.0,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vw14a.npz,0,0,0,relative_elapsed,PASSED,58870.092,0.0,313.7,3138,0,0,1.0
Vw14b,Uncategorised IOVNB Dataset,Driver E,S-Vw14b.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14b.csv,V-Vw14b.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw14b.csv,19588,19588,19588,19588,0,19588,10.0,1958.7,True,6,33.7,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vw14b.npz,0,0,0,relative_elapsed,PASSED,58871.093,0.001,1958.7,19587,1,0,0.9999
Vw14c,Uncategorised IOVNB Dataset,Driver E,S-Vw14c.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14c.csv,V-Vw14c.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw14c.csv,15826,15826,15826,15826,0,15826,10.0,1582.5,True,34,555.1,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vw14c.npz,0,0,0,relative_elapsed,PASSED,58872.992,0.0,1582.5,15826,0,0,1.0
Vw15,Uncategorised IOVNB Dataset,Driver E,S-Vw15.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw15.csv,V-Vw15.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw15.csv,1380,1391,1380,1380,0,1380,10.0,137.9,True,2,137.7,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vw15.npz,0,0,0,relative_elapsed,PASSED,62986.888,-1.1,137.9,1380,0,0,1.0
Vw16a,Uncategorised IOVNB Dataset,Driver E,S-Vw16a.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw16a.csv,V-Vw16a.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw16a.csv,5879,5879,5879,5879,0,5879,10.0,587.8,True,6,84.1,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vw16a.npz,0,0,0,relative_elapsed,PASSED,63143.79,-0.001,587.8,5879,0,0,1.0
Vw16b,Uncategorised IOVNB Dataset,Driver E,S-Vw16b.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw16b.csv,V-Vw16b.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw16b.csv,1126,1126,1126,1126,0,1126,10.0,112.5,False,0,0.0,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vw16b.npz,0,0,0,relative_elapsed,PASSED,63133.791,0.001,112.5,1125,1,0,0.9991
Vw17,Uncategorised IOVNB Dataset,Driver E,S-Vw17.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw17.csv,V-Vw17.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw17.csv,329,329,329,329,0,329,10.0,32.8,False,0,0.0,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vw17.npz,0,0,0,relative_elapsed,PASSED,63131.991,0.001,32.8,328,1,0,0.997
Vw2,Uncategorised IOVNB Dataset,Driver E,S-Vw2.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw2.csv,V-Vw2.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw2.csv,52713,52712,52713,52713,0,52713,10.0,5271.1,True,19,358.0,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vw2.npz,0,0,0,relative_elapsed,PASSED,36944.789,0.099,5271.1,52712,1,0,1.0
Vw3,Uncategorised IOVNB Dataset,Driver E,S-Vw3.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw3.csv,V-Vw3.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw3.csv,3861,3861,3861,3861,0,3861,10.0,386.0,True,1,34.9,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vw3.npz,0,0,0,relative_elapsed,PASSED,36946.69,0.001,386.0,3860,1,0,0.9997
Vw4,Uncategorised IOVNB Dataset,Driver E,S-Vw4.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw4.csv,V-Vw4.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw4.csv,126526,126527,126526,126526,0,126526,10.0,12652.5,True,59,1173.71,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vw4.npz,0,0,0,relative_elapsed,PASSED,44123.29,-0.1,12652.5,126526,0,0,1.0
Vw5,Uncategorised IOVNB Dataset,Driver E,S-Vw5.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw5.csv,V-Vw5.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw5.csv,1012,1012,1012,1012,0,1012,10.0,101.1,True,1,6.2,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vw5.npz,0,0,0,relative_elapsed,PASSED,44120.791,0.001,101.1,1011,1,0,0.999
Vw6,Uncategorised IOVNB Dataset,Driver E,S-Vw6.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw6.csv,V-Vw6.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw6.csv,1281,1281,1281,1281,0,1281,10.0,128.0,False,0,0.0,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vw6.npz,0,0,0,relative_elapsed,PASSED,44124.89,0.0,128.0,1281,0,0,1.0
Vw7,Uncategorised IOVNB Dataset,Driver E,S-Vw7.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw7.csv,V-Vw7.csv,data/raw/io_vnbd/Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw7.csv,1602,1602,1602,1602,0,1602,10.0,160.1,True,1,6.4,False,False,False,[],0,0,0,0,0,data/cache/iovnbd/Uncategorised_Vw7.npz,0,0,0,relative_elapsed,PASSED,44291.39,-0.001,160.1,1602,0,0,1.0
